index,dayId,date,name,traffic,newsTitle,newsSnippet
84889,20170404,2017-04-04,La Doña,"5,000+",nan,nan
84890,20170404,2017-04-04,Noticias Ultima Hora,"10,000+",nan,nan
84891,20170404,2017-04-04,Paco Sanz,"50,000+",nan,nan
84892,20170404,2017-04-04,Pedro Antonio Sanchez,"5,000+",nan,nan
84893,20170404,2017-04-04,Theo Hernandez,"20,000+",nan,nan
84894,20170404,2017-04-04,aceite de palma,"20,000+",nan,nan
84895,20170404,2017-04-04,nuevo billete de 50 euros,"5,000+",nan,nan
84896,20170404,2017-04-04,renta,"10,000+",nan,nan
84897,20170405,2017-04-05,Barça,"20,000+",nan,nan
84898,20170405,2017-04-05,Eleven Madison Park,"5,000+",nan,nan
84899,20170405,2017-04-05,FC Barcelona,"20,000+",nan,nan
84900,20170405,2017-04-05,FCB,"5,000+",nan,nan
84901,20170405,2017-04-05,Gas Sarin,"5,000+",nan,nan
84902,20170405,2017-04-05,Hacienda,"50,000+",nan,nan
84903,20170405,2017-04-05,Heath Ledger,"5,000+",nan,nan
84904,20170405,2017-04-05,Kurt Cobain,"5,000+",nan,nan
84905,20170405,2017-04-05,Leganes Real Madrid,"50,000+",nan,nan
84906,20170405,2017-04-05,Liga Santander,"100,000+",nan,nan
84907,20170405,2017-04-05,Premier League,"10,000+",nan,nan
84908,20170405,2017-04-05,Real Madrid Hoy,"20,000+",nan,nan
84909,20170405,2017-04-05,Resultados Liga,"10,000+",nan,nan
84910,20170405,2017-04-05,Siria,"5,000+",nan,nan
84911,20170405,2017-04-05,Venezuela,"5,000+",nan,nan
84912,20170406,2017-04-06,BARCELONA,"20,000+",nan,nan
84913,20170406,2017-04-06,Clausula Suelo,"5,000+",nan,nan
84914,20170406,2017-04-06,ELA,"20,000+",nan,nan
84915,20170406,2017-04-06,Kendall Jenner,"5,000+",nan,nan
84916,20170406,2017-04-06,Nicky Jam,"5,000+",nan,nan
84917,20170406,2017-04-06,Ricky Martin,"5,000+",nan,nan
84918,20170406,2017-04-06,Valencia Celta,"5,000+",nan,nan
84919,20170406,2017-04-06,Vin Diesel,"50,000+",nan,nan
84920,20170407,2017-04-07,Athletic,"10,000+",nan,nan
84921,20170407,2017-04-07,BBC,"5,000+",nan,nan
84922,20170407,2017-04-07,CNN,"5,000+",nan,nan
84923,20170407,2017-04-07,ETA,"5,000+",nan,nan
84924,20170407,2017-04-07,Estocolmo,"200,000+",nan,nan
84925,20170407,2017-04-07,Noticias Ultima Hora,"20,000+",nan,nan
84926,20170407,2017-04-07,Siria,"50,000+",nan,nan
84927,20170407,2017-04-07,Viernes de Dolores,"10,000+",nan,nan
84928,20170407,2017-04-07,blitz,"10,000+",nan,nan
84929,20170408,2017-04-08,Andreea Cristea,"5,000+",nan,nan
84930,20170408,2017-04-08,Barcelona,"20,000+",nan,nan
84931,20170408,2017-04-08,Barça,"20,000+",nan,nan
84932,20170408,2017-04-08,Eva Longoria,"5,000+",nan,nan
84933,20170408,2017-04-08,Ferrari Land Paloma,"5,000+",nan,nan
84934,20170408,2017-04-08,Futbol Online,"5,000+",nan,nan
84935,20170408,2017-04-08,Grand National,"10,000+",nan,nan
84936,20170408,2017-04-08,Griezmann,"10,000+",nan,nan
84937,20170408,2017-04-08,Harry Styles,"5,000+",nan,nan
84938,20170408,2017-04-08,Koke,"5,000+",nan,nan
84939,20170408,2017-04-08,Malaga Barcelona,"200,000+",nan,nan
84940,20170408,2017-04-08,MotoGP,"20,000+",nan,nan
84941,20170408,2017-04-08,Real Madrid,"200,000+",nan,nan
84942,20170408,2017-04-08,Real Madrid Atletico,"200,000+",nan,nan
84943,20170408,2017-04-08,Sevilla Deportivo,"10,000+",nan,nan
84944,20170409,2017-04-09,Betis,"10,000+",nan,nan
84945,20170409,2017-04-09,Carmen Chacon,"1,000,000+",nan,nan
84946,20170409,2017-04-09,Domingo de Ramos,"20,000+",nan,nan
84947,20170409,2017-04-09,Emma Stone,"10,000+",nan,nan
84948,20170409,2017-04-09,Formula 1,"50,000+",nan,nan
84949,20170409,2017-04-09,Kameni,"5,000+",nan,nan
84950,20170409,2017-04-09,Master Augusta 2017,"10,000+",nan,nan
84951,20170409,2017-04-09,Mundo Deportivo,"100,000+",nan,nan
84952,20170409,2017-04-09,Noticias Ultima Hora,"20,000+",nan,nan
84953,20170409,2017-04-09,Paris Roubaix 2017,"20,000+",nan,nan
84954,20170409,2017-04-09,Spiderman,"5,000+",nan,nan
84955,20170409,2017-04-09,Sport,"100,000+",nan,nan
84956,20170409,2017-04-09,Titanic,"20,000+",nan,nan
84957,20170409,2017-04-09,iglesia copta,"10,000+",nan,nan
84958,20170410,2017-04-10,Champions League,"10,000+",nan,nan
84959,20170410,2017-04-10,Irina Shayk,"20,000+",nan,nan
84960,20170410,2017-04-10,Motogp,"50,000+",nan,nan
84961,20170410,2017-04-10,Real Sociedad,"20,000+",nan,nan
84962,20170410,2017-04-10,Ricardo Darin,"5,000+",nan,nan
84963,20170410,2017-04-10,Thor Ragnarok,"5,000+",nan,nan
84964,20170410,2017-04-10,Tony Adams,"5,000+",nan,nan
84965,20170410,2017-04-10,Ultimas Noticias,"20,000+",nan,nan
84966,20170410,2017-04-10,la isla,"10,000+",nan,nan
84967,20170410,2017-04-10,noticias,"50,000+",nan,nan
84968,20170411,2017-04-11,Antena 3,"20,000+",nan,nan
84969,20170411,2017-04-11,Arsenal,"5,000+",nan,nan
84970,20170411,2017-04-11,Atentado,"10,000+",nan,nan
84971,20170411,2017-04-11,Barça,"20,000+",nan,nan
84972,20170411,2017-04-11,Corea del Norte,"5,000+",nan,nan
84973,20170411,2017-04-11,Dybala,"500,000+",nan,nan
84974,20170411,2017-04-11,Harry Potter,"10,000+",nan,nan
84975,20170411,2017-04-11,Luna Rosa,"5,000+",nan,nan
84976,20170411,2017-04-11,Marc Bartra,"200,000+",nan,nan
84977,20170411,2017-04-11,Sancion A Neymar,"5,000+",nan,nan
84978,20170411,2017-04-11,Uniqlo,"10,000+",nan,nan
84979,20170411,2017-04-11,United Airlines,"10,000+",nan,nan
84980,20170412,2017-04-12,500 millas de Indianapolis,"20,000+",nan,nan
84981,20170412,2017-04-12,Atletico De Madrid,"200,000+",nan,nan
84982,20170412,2017-04-12,Bayern Real Madrid,"500,000+",nan,nan
84983,20170412,2017-04-12,Bein Sports,"10,000+",nan,nan
84984,20170412,2017-04-12,Charlie Murphy,"5,000+",nan,nan
84985,20170412,2017-04-12,Higuain,"5,000+",nan,nan
84986,20170412,2017-04-12,Jude Law,"5,000+",nan,nan
84987,20170412,2017-04-12,La Voz,"5,000+",nan,nan
84988,20170412,2017-04-12,Mandzukic,"5,000+",nan,nan
84989,20170412,2017-04-12,Noticias Ultima Hora,"20,000+",nan,nan
84990,20170412,2017-04-12,Ribery,"10,000+",nan,nan
84991,20170412,2017-04-12,Sofia Vergara,"5,000+",nan,nan
84992,20170412,2017-04-12,Sport,"200,000+",nan,nan
84993,20170412,2017-04-12,Ultimas Noticias,"20,000+",nan,nan
84994,20170413,2017-04-13,Abigail Breslin,"5,000+",nan,nan
84995,20170413,2017-04-13,Afganistan,"20,000+",nan,nan
84996,20170413,2017-04-13,Autodraw,"5,000+",nan,nan
84997,20170413,2017-04-13,Clay Adler,"10,000+",nan,nan
84998,20170413,2017-04-13,Dia Internacional Del Beso,"20,000+",nan,nan
84999,20170413,2017-04-13,Europa League,"50,000+",nan,nan
85000,20170413,2017-04-13,Jueves Santo,"10,000+",nan,nan
85001,20170413,2017-04-13,Jueves Santo 2017,"10,000+",nan,nan
85002,20170413,2017-04-13,MOAB,"10,000+",nan,nan
85003,20170413,2017-04-13,Manchester United,"5,000+",nan,nan
85004,20170413,2017-04-13,Mbappe,"5,000+",nan,nan
85005,20170413,2017-04-13,Trump,"10,000+",nan,nan
85006,20170414,2017-04-14,14 Abril,"10,000+",nan,nan
85007,20170414,2017-04-14,14 de abril,"10,000+",nan,nan
85008,20170414,2017-04-14,Athletic Las Palmas,"5,000+",nan,nan
85009,20170414,2017-04-14,Gran Hermano Vip,"200,000+",nan,nan
85010,20170414,2017-04-14,Martin Elias,"10,000+",nan,nan
85011,20170414,2017-04-14,Semana Santa Sevilla,"10,000+",nan,nan
85012,20170414,2017-04-14,Sevilla,"20,000+",nan,nan
85013,20170414,2017-04-14,Star Wars,"10,000+",nan,nan
85014,20170414,2017-04-14,Uefa Europa League,"5,000+",nan,nan
85015,20170414,2017-04-14,Viernes Santo 2017,"5,000+",nan,nan
85016,20170414,2017-04-14,republica,"5,000+",nan,nan
85017,20170415,2017-04-15,Atletico De Madrid Hoy,"5,000+",nan,nan
85018,20170415,2017-04-15,Atletico Madrid,"20,000+",nan,nan
85019,20170415,2017-04-15,Barcelona Real Sociedad,"50,000+",nan,nan
85020,20170415,2017-04-15,Barcelona vs Real Sociedad,"10,000+",nan,nan
85021,20170415,2017-04-15,Centurion,"5,000+",nan,nan
85022,20170415,2017-04-15,Coachella,"20,000+",nan,nan
85023,20170415,2017-04-15,Corea del Norte,"20,000+",nan,nan
85024,20170415,2017-04-15,Emma Watson,"10,000+",nan,nan
85025,20170415,2017-04-15,Sporting Real Madrid,"100,000+",nan,nan
85026,20170415,2017-04-15,Titanic,"5,000+",nan,nan
85027,20170416,2017-04-16,Amstel Gold Race 2017,"5,000+",nan,nan
85028,20170416,2017-04-16,Angelina Jolie,"5,000+",nan,nan
85029,20170416,2017-04-16,Atletico De Madrid,"20,000+",nan,nan
85030,20170416,2017-04-16,Ben Affleck,"5,000+",nan,nan
85031,20170416,2017-04-16,Chelsea,"5,000+",nan,nan
85032,20170416,2017-04-16,Domingo De Resurreccion,"10,000+",nan,nan
85033,20170416,2017-04-16,Felices Pascuas,"5,000+",nan,nan
85034,20170416,2017-04-16,Feliz Pascua,"10,000+",nan,nan
85035,20170416,2017-04-16,Granada Celta,"5,000+",nan,nan
85036,20170416,2017-04-16,Isaiah Thomas,"5,000+",nan,nan
85037,20170416,2017-04-16,Leganes Espanyol,"5,000+",nan,nan
85038,20170416,2017-04-16,NBA,"20,000+",nan,nan
85039,20170416,2017-04-16,Pascua,"5,000+",nan,nan
85040,20170416,2017-04-16,Trafico,"10,000+",nan,nan
85041,20170416,2017-04-16,Urbi et Orbi,"5,000+",nan,nan
85042,20170416,2017-04-16,Valencia Sevilla,"20,000+",nan,nan
85043,20170417,2017-04-17,Alaves Villarreal,"5,000+",nan,nan
85044,20170417,2017-04-17,Bastia,"5,000+",nan,nan
85045,20170417,2017-04-17,Celta de Vigo,"5,000+",nan,nan
85046,20170417,2017-04-17,Cleveland,"10,000+",nan,nan
85047,20170417,2017-04-17,Despacito Justin Bieber,"50,000+",nan,nan
85048,20170417,2017-04-17,Eduardo Rodrigo,"5,000+",nan,nan
85049,20170417,2017-04-17,Erdogan,"5,000+",nan,nan
85050,20170417,2017-04-17,Kristen Stewart,"5,000+",nan,nan
85051,20170417,2017-04-17,Lunes de Pascua,"5,000+",nan,nan
85052,20170417,2017-04-17,Manchester United,"10,000+",nan,nan
85053,20170417,2017-04-17,Mona De Pascua,"5,000+",nan,nan
85054,20170418,2017-04-18,Arjen Robben,"5,000+",nan,nan
85055,20170418,2017-04-18,Atletico De Madrid,"200,000+",nan,nan
85056,20170418,2017-04-18,Esther Afua Ocloo,"10,000+",nan,nan
85057,20170418,2017-04-18,Google Earth,"10,000+",nan,nan
85058,20170418,2017-04-18,Jim Carrey,"5,000+",nan,nan
85059,20170418,2017-04-18,Madrid,"20,000+",nan,nan
85060,20170418,2017-04-18,Marcelo,"5,000+",nan,nan
85061,20170418,2017-04-18,Marco Asensio,"10,000+",nan,nan
85062,20170418,2017-04-18,Real Madrid,"500,000+",nan,nan
85063,20170418,2017-04-18,Real Madrid Hoy,"100,000+",nan,nan
85064,20170418,2017-04-18,Robben,"20,000+",nan,nan
85065,20170418,2017-04-18,Sergio Ramos,"10,000+",nan,nan
85066,20170419,2017-04-19,Aaron Hernandez,"10,000+",nan,nan
85067,20170419,2017-04-19,Adriana Lima,"5,000+",nan,nan
85068,20170419,2017-04-19,Amazon Pay,"5,000+",nan,nan
85069,20170419,2017-04-19,Atleti,"5,000+",nan,nan
85070,20170419,2017-04-19,Barcelona,"50,000+",nan,nan
85071,20170419,2017-04-19,Barcelona Juventus,"200,000+",nan,nan
85072,20170419,2017-04-19,Barça,"50,000+",nan,nan
85073,20170419,2017-04-19,Buffon,"10,000+",nan,nan
85074,20170419,2017-04-19,Camp Nou,"5,000+",nan,nan
85075,20170419,2017-04-19,Flecha Valona 2017,"10,000+",nan,nan
85076,20170419,2017-04-19,Keylor Navas,"5,000+",nan,nan
85077,20170419,2017-04-19,La Razon,"50,000+",nan,nan
85078,20170419,2017-04-19,Marhuenda,"20,000+",nan,nan
85079,20170419,2017-04-19,Monaco Dortmund,"20,000+",nan,nan
85080,20170419,2017-04-19,Resultado Barcelona,"5,000+",nan,nan
85081,20170419,2017-04-19,Resultado Real Madrid Hoy,"5,000+",nan,nan
85082,20170419,2017-04-19,Theresa May,"5,000+",nan,nan
85083,20170419,2017-04-19,Xiaomi Mi6,"20,000+",nan,nan
85084,20170419,2017-04-19,roben,"5,000+",nan,nan
85085,20170420,2017-04-20,20 de abril,"20,000+",nan,nan
85086,20170420,2017-04-20,420,"5,000+",nan,nan
85087,20170420,2017-04-20,Billy Monger,"10,000+",nan,nan
85088,20170420,2017-04-20,Bonucci,"10,000+",nan,nan
85089,20170420,2017-04-20,Dani Alves,"5,000+",nan,nan
85090,20170420,2017-04-20,Eduardo Mendoza,"20,000+",nan,nan
85091,20170420,2017-04-20,Genk Celta,"10,000+",nan,nan
85092,20170420,2017-04-20,Indra,"10,000+",nan,nan
85093,20170420,2017-04-20,Irina Shayk,"10,000+",nan,nan
85094,20170420,2017-04-20,Julia Roberts,"10,000+",nan,nan
85095,20170420,2017-04-20,OHL,"10,000+",nan,nan
85096,20170420,2017-04-20,Operacion Lezo,"5,000+",nan,nan
85097,20170420,2017-04-20,Paris,"100,000+",nan,nan
85098,20170420,2017-04-20,Real Madrid Barcelona,"5,000+",nan,nan
85099,20170420,2017-04-20,Rosanna Zanetti,"10,000+",nan,nan
85100,20170420,2017-04-20,Serena Williams,"10,000+",nan,nan
85101,20170420,2017-04-20,Sorteo Champions,"10,000+",nan,nan
85102,20170420,2017-04-20,Venezuela,"10,000+",nan,nan
85103,20170421,2017-04-21,Altamira,"5,000+",nan,nan
85104,20170421,2017-04-21,Elecciones Francia,"5,000+",nan,nan
85105,20170421,2017-04-21,Europa League,"100,000+",nan,nan
85106,20170421,2017-04-21,Hitler,"5,000+",nan,nan
85107,20170421,2017-04-21,La Sexta,"20,000+",nan,nan
85108,20170421,2017-04-21,Manchester United,"20,000+",nan,nan
85109,20170421,2017-04-21,Supervivientes 2017,"50,000+",nan,nan
85110,20170422,2017-04-22,Bruno Mars,"5,000+",nan,nan
85111,20170422,2017-04-22,Chelsea,"10,000+",nan,nan
85112,20170422,2017-04-22,Español Atletico De Madrid,"5,000+",nan,nan
85113,20170422,2017-04-22,Ezequiel Garay,"5,000+",nan,nan
85114,20170422,2017-04-22,La Provincia,"20,000+",nan,nan
85115,20170422,2017-04-22,Madrid Barcelona,"20,000+",nan,nan
85116,20170422,2017-04-22,Nadal,"10,000+",nan,nan
85117,20170422,2017-04-22,Real Madrid Barcelona,"20,000+",nan,nan
85118,20170422,2017-04-22,Scarponi,"50,000+",nan,nan
85119,20170422,2017-04-22,qué Puedes Hacer Tú Por La Tierra,"100,000+",nan,nan
85120,20170423,2017-04-23,23 de abril,"5,000+",nan,nan
85121,20170423,2017-04-23,Arsenal,"10,000+",nan,nan
85122,20170423,2017-04-23,Barça Hoy,"10,000+",nan,nan
85123,20170423,2017-04-23,Celta Betis,"20,000+",nan,nan
85124,20170423,2017-04-23,Cristiano Ronaldo,"20,000+",nan,nan
85125,20170423,2017-04-23,Dia Del Libro,"20,000+",nan,nan
85126,20170423,2017-04-23,Elecciones Francia,"200,000+",nan,nan
85127,20170423,2017-04-23,Jesus Cintora,"10,000+",nan,nan
85128,20170423,2017-04-23,Macron,"50,000+",nan,nan
85129,20170423,2017-04-23,Marco Asensio,"10,000+",nan,nan
85130,20170423,2017-04-23,Mobdro,"10,000+",nan,nan
85131,20170423,2017-04-23,Radio,"5,000+",nan,nan
85132,20170423,2017-04-23,Real Sociedad,"20,000+",nan,nan
85133,20170423,2017-04-23,Rosa,"10,000+",nan,nan
85134,20170423,2017-04-23,Salma Hayek,"5,000+",nan,nan
85135,20170423,2017-04-23,San Jorge,"20,000+",nan,nan
85136,20170423,2017-04-23,Sant Jordi,"50,000+",nan,nan
85137,20170423,2017-04-23,futbol,"10,000+",nan,nan
85138,20170423,2017-04-23,partido de hoy,"10,000+",nan,nan
85139,20170423,2017-04-23,ser,"5,000+",nan,nan
85140,20170424,2017-04-24,Amber Heard,"5,000+",nan,nan
85141,20170424,2017-04-24,Asensio,"5,000+",nan,nan
85142,20170424,2017-04-24,Bale,"5,000+",nan,nan
85143,20170424,2017-04-24,Erin Moran,"5,000+",nan,nan
85144,20170424,2017-04-24,Esperanza Aguirre,"50,000+",nan,nan
85145,20170424,2017-04-24,Guardianes de la Galaxia,"10,000+",nan,nan
85146,20170424,2017-04-24,Julia Roberts,"10,000+",nan,nan
85147,20170424,2017-04-24,Liberation,"5,000+",nan,nan
85148,20170424,2017-04-24,Madrid Barça,"20,000+",nan,nan
85149,20170424,2017-04-24,María Zambrano,"1,000,000+",nan,nan
85150,20170424,2017-04-24,Masterchef 2017,"20,000+",nan,nan
85151,20170424,2017-04-24,Mega,"10,000+",nan,nan
85152,20170424,2017-04-24,Moto Gp,"20,000+",nan,nan
85153,20170424,2017-04-24,Mundo Deportivo,"200,000+",nan,nan
85154,20170424,2017-04-24,Palomo Linares,"200,000+",nan,nan
85155,20170424,2017-04-24,Ter Stegen,"5,000+",nan,nan
85156,20170424,2017-04-24,Zidane,"5,000+",nan,nan
85157,20170424,2017-04-24,en marcha,"5,000+",nan,nan
85158,20170424,2017-04-24,marca,"500,000+",nan,nan
85159,20170424,2017-04-24,papas,"5,000+",nan,nan
85160,20170425,2017-04-25,25 de abril,"10,000+",nan,nan
85161,20170425,2017-04-25,Chelsea,"5,000+",nan,nan
85162,20170425,2017-04-25,Chris Pratt,"5,000+",nan,nan
85163,20170425,2017-04-25,Guardianes de la Galaxia 2,"10,000+",nan,nan
85164,20170425,2017-04-25,Heath Ledger,"5,000+",nan,nan
85165,20170425,2017-04-25,Kim Kardashian,"10,000+",nan,nan
85166,20170425,2017-04-25,Renfe,"200,000+",nan,nan
85167,20170425,2017-04-25,San Marcos,"10,000+",nan,nan
85168,20170425,2017-04-25,Servir y Proteger,"5,000+",nan,nan
85169,20170425,2017-04-25,Sporting,"5,000+",nan,nan
85170,20170426,2017-04-26,Arsenal,"5,000+",nan,nan
85171,20170426,2017-04-26,Call of Duty,"5,000+",nan,nan
85172,20170426,2017-04-26,Deportivo Real Madrid,"200,000+",nan,nan
85173,20170426,2017-04-26,Gernika,"5,000+",nan,nan
85174,20170426,2017-04-26,Gladiator,"10,000+",nan,nan
85175,20170426,2017-04-26,Guernica,"20,000+",nan,nan
85176,20170426,2017-04-26,Jeremy Meeks,"5,000+",nan,nan
85177,20170426,2017-04-26,Jonathan Demme,"10,000+",nan,nan
85178,20170426,2017-04-26,Liga española,"10,000+",nan,nan
85179,20170426,2017-04-26,Mascherano,"20,000+",nan,nan
85180,20170426,2017-04-26,Resultados Liga,"10,000+",nan,nan
85181,20170426,2017-04-26,Uber,"5,000+",nan,nan
85182,20170426,2017-04-26,sonda Cassini,"1,000,000+",nan,nan
85183,20170427,2017-04-27,Alaves Eibar,"5,000+",nan,nan
85184,20170427,2017-04-27,Antonio Banderas,"5,000+",nan,nan
85185,20170427,2017-04-27,Guardianes de la Galaxia,"10,000+",nan,nan
85186,20170427,2017-04-27,Isco,"10,000+",nan,nan
85187,20170427,2017-04-27,Joaquin Cortes,"5,000+",nan,nan
85188,20170427,2017-04-27,Madrid,"20,000+",nan,nan
85189,20170427,2017-04-27,Manchester City,"5,000+",nan,nan
85190,20170427,2017-04-27,Mocion De Censura,"10,000+",nan,nan
85191,20170427,2017-04-27,Pablo Escobar,"5,000+",nan,nan
85192,20170427,2017-04-27,Partido Real Madrid,"5,000+",nan,nan
85193,20170427,2017-04-27,Partido Real Madrid Hoy,"5,000+",nan,nan
85194,20170427,2017-04-27,Pichichi de la Liga,"5,000+",nan,nan
85195,20170427,2017-04-27,Sevilla Celta,"10,000+",nan,nan
85196,20170427,2017-04-27,conejo gigante,"5,000+",nan,nan
85197,20170428,2017-04-28,Jennifer Lopez,"10,000+",nan,nan
85198,20170428,2017-04-28,La Chica Del Tranvia,"5,000+",nan,nan
85199,20170428,2017-04-28,Las chicas del cable,"20,000+",nan,nan
85200,20170428,2017-04-28,Marie Harel,"5,000+",nan,nan
85201,20170428,2017-04-28,Michael Mantenuto,"20,000+",nan,nan
85202,20170428,2017-04-28,Sareb,"10,000+",nan,nan
85203,20170428,2017-04-28,ballena azul,"100,000+",nan,nan
85204,20170429,2017-04-29,Barcelona,"50,000+",nan,nan
85205,20170429,2017-04-29,Barça,"100,000+",nan,nan
85206,20170429,2017-04-29,Dominic Thiem,"10,000+",nan,nan
85207,20170429,2017-04-29,Fútbol Club Barcelona,"200,000+",nan,nan
85208,20170429,2017-04-29,Guernica,"5,000+",nan,nan
85209,20170429,2017-04-29,Julio Iglesias,"5,000+",nan,nan
85210,20170429,2017-04-29,La Liga Bbva,"5,000+",nan,nan
85211,20170429,2017-04-29,Las Palmas Atletico,"5,000+",nan,nan
85212,20170429,2017-04-29,Luis Miguel,"5,000+",nan,nan
85213,20170429,2017-04-29,Marcelo,"5,000+",nan,nan
85214,20170429,2017-04-29,Partido Real Madrid,"10,000+",nan,nan
85215,20170429,2017-04-29,Real Madrid,"200,000+",nan,nan
85216,20170429,2017-04-29,Real Madrid Hoy,"100,000+",nan,nan
85217,20170429,2017-04-29,Real Madrid vs Valencia,"20,000+",nan,nan
85218,20170429,2017-04-29,Villarreal,"5,000+",nan,nan
85219,20170430,2017-04-30,1 de mayo,"5,000+",nan,nan
85220,20170430,2017-04-30,Angelina Jolie,"5,000+",nan,nan
85221,20170430,2017-04-30,Athletic,"10,000+",nan,nan
85222,20170430,2017-04-30,Celta Athletic,"10,000+",nan,nan
85223,20170430,2017-04-30,Formula 1,"20,000+",nan,nan
85224,20170430,2017-04-30,Osasuna,"5,000+",nan,nan
85225,20170430,2017-04-30,Ueli Steck,"20,000+",nan,nan
85226,20170501,2017-05-01,2 de mayo,"5,000+",nan,nan
85227,20170501,2017-05-01,Chelsea,"5,000+",nan,nan
85228,20170501,2017-05-01,Día de la Madre,"5,000+",nan,nan
85229,20170501,2017-05-01,Feliz Dia Del Trabajador,"10,000+",nan,nan
85230,20170501,2017-05-01,Iberostar Tenerife,"5,000+",nan,nan
85231,20170501,2017-05-01,Jessica Chastain,"5,000+",nan,nan
85232,20170501,2017-05-01,Real Madrid Atletico,"5,000+",nan,nan
85233,20170501,2017-05-01,Val Kilmer,"5,000+",nan,nan
85234,20170502,2017-05-02,Champions League 2017,"200,000+",nan,nan
85235,20170502,2017-05-02,Griezmann,"10,000+",nan,nan
85236,20170502,2017-05-02,Juventus,"5,000+",nan,nan
85237,20170502,2017-05-02,Kendall Jenner,"5,000+",nan,nan
85238,20170502,2017-05-02,Madrid Atleti,"10,000+",nan,nan
85239,20170502,2017-05-02,Marcelo,"5,000+",nan,nan
85240,20170502,2017-05-02,Met Gala 2017,"20,000+",nan,nan
85241,20170502,2017-05-02,Real Madrid,"200,000+",nan,nan
85242,20170502,2017-05-02,Real Madrid Club De Fútbol,"50,000+",nan,nan
85243,20170503,2017-05-03,Bella Hadid,"5,000+",nan,nan
85244,20170503,2017-05-03,Bruce Hampton,"5,000+",nan,nan
85245,20170503,2017-05-03,Carvajal,"10,000+",nan,nan
85246,20170503,2017-05-03,Emma Marrone,"5,000+",nan,nan
85247,20170503,2017-05-03,Europa League,"5,000+",nan,nan
85248,20170503,2017-05-03,Isaiah Thomas,"5,000+",nan,nan
85249,20170503,2017-05-03,Jaylene Cook,"10,000+",nan,nan
85250,20170503,2017-05-03,Luis Miguel,"5,000+",nan,nan
85251,20170503,2017-05-03,Mbappe,"5,000+",nan,nan
85252,20170503,2017-05-03,Monaco Fc,"10,000+",nan,nan
85253,20170503,2017-05-03,WhatsApp no funciona,"5,000+",nan,nan
85254,20170504,2017-05-04,Ajax,"5,000+",nan,nan
85255,20170504,2017-05-04,BBC,"10,000+",nan,nan
85256,20170504,2017-05-04,Brad Pitt,"10,000+",nan,nan
85257,20170504,2017-05-04,Fernando Alonso,"10,000+",nan,nan
85258,20170504,2017-05-04,Karelis Hernandez,"5,000+",nan,nan
85259,20170504,2017-05-04,Leopoldo Lopez,"10,000+",nan,nan
85260,20170504,2017-05-04,No Va Whatsapp,"5,000+",nan,nan
85261,20170504,2017-05-04,Que Pasa Con Whatsapp,"5,000+",nan,nan
85262,20170504,2017-05-04,Reina de Inglaterra,"50,000+",nan,nan
85263,20170504,2017-05-04,Rosario Flores,"10,000+",nan,nan
85264,20170504,2017-05-04,Star Wars,"20,000+",nan,nan
